연번,전체기관명,도로명주소
2126,경찰청 충청남도경찰청 보령경찰서 주포파출소,충청남도 보령시 주포면 보령읍성길 80-32
2127,경찰청 충청남도경찰청 보령경찰서 천북파출소,충청남도 보령시 천북면 하궁길 8
2128,경찰청 충청남도경찰청 보령경찰서 해수욕장지구대,충청남도 보령시 머드로 70
2129,경찰청 충청남도경찰청 부여경찰서,충청남도 부여군 부여읍 성말로 4
2130,경찰청 충청남도경찰청 부여경찰서 구룡파출소,충청남도 부여군 구룡면 흥수로 158
2131,경찰청 충청남도경찰청 부여경찰서 규암파출소,충청남도 부여군 규암면 수북로 73 
2132,경찰청 충청남도경찰청 부여경찰서 백강지구대,충청남도 부여군 부여읍 사비로 93
2133,경찰청 충청남도경찰청 부여경찰서 석성파출소,충청남도 부여군 부여읍 왕릉로 695
2134,경찰청 충청남도경찰청 부여경찰서 세도파출소,충청남도 부여군 세도면 세도중앙로 30
2135,경찰청 충청남도경찰청 부여경찰서 외내산파출소,충청남도 부여군 외산면 외산로 69
2136,경찰청 충청남도경찰청 부여경찰서 은산파출소,충청남도 부여군 은산면 충절로 2792
2137,경찰청 충청남도경찰청 부여경찰서 임천파출소,충청남도 부여군 임천면 성흥로 117
2138,경찰청 충청남도경찰청 부여경찰서 홍산파출소,충청남도 부여군 홍산면 홍산로 70 
2139,경찰청 충청남도경찰청 서산경찰서,충청남도 서산시 안견로 327
2140,경찰청 충청남도경찰청 서산경찰서 대산지구대,충청남도 서산시 대산읍 충의로 1932
2141,경찰청 충청남도경찰청 서산경찰서 동부파출소,충청남도 서산시 홍천로 20
2142,경찰청 충청남도경찰청 서산경찰서 부석파출소,충청남도 서산시 부석면 취평2길 36
2143,경찰청 충청남도경찰청 서산경찰서 서부지구대,충청남도 서산시 호수공원11로 31
2144,경찰청 충청남도경찰청 서산경찰서 성연파출소,충청남도 서산시 성연면 성연로 202
2145,경찰청 충청남도경찰청 서산경찰서 팔봉파출소,충청남도 서산시 팔봉면 팔봉1로 409
2146,경찰청 충청남도경찰청 서산경찰서 해미파출소,충청남도 서산시 해미면 남문2로 183
2147,경찰청 충청남도경찰청 서천경찰서,충청남도 서천군 장항읍 신창동로 15
2148,경찰청 충청남도경찰청 서천경찰서 금강지구대,충청남도 서천군 장항읍 장항로 134
2149,경찰청 충청남도경찰청 서천경찰서 마서파출소,충청남도 서천군 마서면 장서로 691
2150,경찰청 충청남도경찰청 서천경찰서 비인파출소,충청남도 서천군 비인면 비인로 193
2151,경찰청 충청남도경찰청 서천경찰서 서림지구대,충청남도 서천군 서천읍 서천로 69
2152,경찰청 충청남도경찰청 서천경찰서 서면파출소,충청남도 서천군 서면 서인로 541 
2153,경찰청 충청남도경찰청 서천경찰서 판교파출소,충청남도 서천군 판교면 대백제로1908
2154,경찰청 충청남도경찰청 서천경찰서 한산파출소,충청남도 서천군 한산면 한마로61번길 3-4
2155,경찰청 충청남도경찰청 아산경찰서,충청남도 아산시 남부로 370-15
2156,경찰청 충청남도경찰청 아산경찰서 도고선장파출소,충청남도 아산시 도고면 아산만로198번길 10
2157,경찰청 충청남도경찰청 아산경찰서 둔포파출소,충청남도 아산시 둔포면 둔포면로 37
2158,경찰청 충청남도경찰청 아산경찰서 배방파출소,충청남도 아산시 배방읍 모산로 151
2159,경찰청 충청남도경찰청 아산경찰서 신창파출소,충청남도 아산시 신창면 서북부로 610
2160,경찰청 충청남도경찰청 아산경찰서 영인파출소,충청남도 아산시 영인면 아산리길 23 
2161,경찰청 충청남도경찰청 아산경찰서 온양지구대,충청남도 아산시 시민로258번길 3-1
2162,경찰청 충청남도경찰청 아산경찰서 온천지구대,충청남도 아산시 삼동로16번길 7-11
2163,경찰청 충청남도경찰청 아산경찰서 음봉파출소,충청남도 아산시 음봉면 음봉면로 19
2164,경찰청 충청남도경찰청 아산경찰서 인주파출소,충청남도 아산시 인주면 공세길 54
2165,경찰청 충청남도경찰청 아산경찰서 장재파출소,충청남도 아산시 배방읍 용연로 92
2166,경찰청 충청남도경찰청 아산경찰서 충무지구대,충청남도 아산시 시민로 370-12
2167,경찰청 충청남도경찰청 아산경찰서 탕정파출소,충청남도 아산시 탕정로23번길 7
2168,경찰청 충청남도경찰청 예산경찰서,충청남도 예산군 예산읍 사직로 5
2169,경찰청 충청남도경찰청 예산경찰서 광시대흥파출소,충청남도 예산군 광시면 예당로 157 
2170,경찰청 충청남도경찰청 예산경찰서 대술신양파출소,충청남도 예산군 대술면 대술로 145-1
2171,경찰청 충청남도경찰청 예산경찰서 덕산지구대,충청남도 예산군 덕산면 덕산온천로 427
2172,경찰청 충청남도경찰청 예산경찰서 삽교지구대,충청남도 예산군 삽교읍 삽교로1길 28
2173,경찰청 충청남도경찰청 예산경찰서 신례원신암파출소,충청남도 예산군 예산읍 신례원로 181번길
2174,경찰청 충청남도경찰청 예산경찰서 예산지구대,충청남도 예산군 예산읍 아리랑로 22
2175,경찰청 충청남도경찰청 천안동남경찰서,충청남도 천안시 동남구 청수6로 73
2176,경찰청 충청남도경찰청 천안동남경찰서 광덕풍세파출소,충청남도 천안시 동남구 광덕면 신흥리 4길 46
2177,경찰청 충청남도경찰청 천안동남경찰서 남산지구대,충청남도 천안시 동남구 충무로 437-1
2178,경찰청 충청남도경찰청 천안동남경찰서 목천북면파출소,충청남도 천안시 동남구 목천읍 서리 1길 50
2179,경찰청 충청남도경찰청 천안동남경찰서 문성파출소,충청남도 천안시 동남구 옛시청길 21
2180,경찰청 충청남도경찰청 천안동남경찰서 병천동면파출소,충청남도 천안시 동남구 병천면충절로 1729
2181,경찰청 충청남도경찰청 천안동남경찰서 수신성남파출소,충청남도 천안시 동남구 수신면 수신로 433
2182,경찰청 충청남도경찰청 천안동남경찰서 신방파출소,충청남도 천안시 동남구 통정4로 38
2183,경찰청 충청남도경찰청 천안동남경찰서 신안파출소,충청남도 천안시 동남구 먹거리 11길 12
2184,경찰청 충청남도경찰청 천안동남경찰서 원성파출소,충청남도 천안시 동남구 충절로 161
2185,경찰청 충청남도경찰청 천안동남경찰서 일봉지구대,충청남도 천안시 동남구 차돌로 44
2186,경찰청 충청남도경찰청 천안동남경찰서 청수파출소,충청남도 천안시 동남구 청수 14로 103
2187,경찰청 충청남도경찰청 천안서북경찰서,충청남도 천안시 서북구 번영로 705
2188,경찰청 충청남도경찰청 천안서북경찰서 두정지구대,충청남도 천안시 서북구 오성9길 40
2189,경찰청 충청남도경찰청 천안서북경찰서 불당지구대,충청남도 천안시 서북구 불당23로 66번지
2190,경찰청 충청남도경찰청 천안서북경찰서 성거파출소,충청남도 천안시 서북구 성거읍 성거길 80
2191,경찰청 충청남도경찰청 천안서북경찰서 성정지구대,충청남도 천안시 서북구 천안천4길 48 
2192,경찰청 충청남도경찰청 천안서북경찰서 성환파출소,충청남도 천안시 서북구 성환읍 성환11길 5
2193,경찰청 충청남도경찰청 천안서북경찰서 쌍용지구대,충청남도 천안시 서북구 쌍용12길 3
2194,경찰청 충청남도경찰청 천안서북경찰서 입장파출소,충청남도 천안시 서북구 입장면 망향로 1088
2195,경찰청 충청남도경찰청 천안서북경찰서 직산파출소,충청남도 서북구 직산읍 삼은2길 27번지
2196,경찰청 충청남도경찰청 청양경찰서,충청남도 청양군 청양읍 충절로 1317
2197,경찰청 충청남도경찰청 청양경찰서 비봉파출소,충청남도 청양군 청양읍 충절로 1988
2198,경찰청 충청남도경찰청 청양경찰서 운곡파출소,충청남도 청양군 운곡면 청신로 878
2199,경찰청 충청남도경찰청 청양경찰서 장평청남파출소,충청남도 청양군 장평면 닭우리고개길 39
2200,경찰청 충청남도경찰청 청양경찰서 정산파출소,충청남도 청양군 정산면 칠갑산로 1948 
2201,경찰청 충청남도경찰청 청양경찰서 칠갑지구대,충청남도 청양군 청양읍 칠갑산로 213
2202,경찰청 충청남도경찰청 청양경찰서 화성남양파출소,충청남도 청양군 화성면 무한로 130
2203,경찰청 충청남도경찰청 태안경찰서,충청남도 태안군 태안읍 동백로 112
2204,경찰청 충청남도경찰청 태안경찰서 근흥파출소,충청남도 태안군 근흥면 근흥로 730
2205,경찰청 충청남도경찰청 태안경찰서 남면파출소,충청남도 태안군 남면 남면로 101
2206,경찰청 충청남도경찰청 태안경찰서 소원파출소,충청남도 태안군 소원면 신덕길 17-1
2207,경찰청 충청남도경찰청 태안경찰서 안면파출소,충청남도 태안군 안면읍 장터로 145
2208,경찰청 충청남도경찰청 태안경찰서 원북파출소,충청남도 태안군 원북면 상리길 31-4
2209,경찰청 충청남도경찰청 태안경찰서 태안지구대,충청남도 태안군 태안읍 중앙로 177
2210,경찰청 충청남도경찰청 홍성경찰서,충청남도 홍성군 홍성읍 충서로 1254
2211,경찰청 충청남도경찰청 홍성경찰서 갈산파출소,충청남도 홍성군 갈산면 갈산로 95
2212,경찰청 충청남도경찰청 홍성경찰서 광천지구대,충청남도 홍성군 광천읍 광천로 341-2
2213,경찰청 충청남도경찰청 홍성경찰서 금마파출소,충청남도 홍성군 금마면 금북로 32
2214,경찰청 충청남도경찰청 홍성경찰서 내포지구대,충청남도 홍성군 홍북읍 홍학로 56
2215,경찰청 충청남도경찰청 홍성경찰서 서부결성파출소,충청남도 홍성군 서부면 서부로 514
2216,경찰청 충청남도경찰청 홍성경찰서 오관지구대,충청남도 홍성군 홍성읍 내포로 14
2217,경찰청 충청남도경찰청 홍성경찰서 홍동장곡파출소,충청남도 홍성군 홍동면 홍장남로 711
2218,경찰청 충청북도경찰청,충청북도 청주시 청원구 2순환로 168
2219,경찰청 충청북도경찰청 괴산경찰서,충청북도 괴산군 괴산읍 읍내로11길 26
2220,경찰청 충청북도경찰청 괴산경찰서 괴산지구대,충청북도 괴산군 괴산읍 읍내로 246 괴산지구대
2221,경찰청 충청북도경찰청 괴산경찰서 불정파출소,충청북도 괴산군 불정면 목도로 24 
2222,경찰청 충청북도경찰청 괴산경찰서 연풍파출소,충청북도 괴산군 연풍면 향교로 43 
2223,경찰청 충청북도경찰청 괴산경찰서 증평지구대,충청북도 증평군 증평읍 중앙로 232
2224,경찰청 충청북도경찰청 괴산경찰서 청안파출소,충청북도 괴산군 청안면 청안읍내로 22
2225,경찰청 충청북도경찰청 괴산경찰서 청천파출소,충청북도 괴산군 청천면 괴산로 1357 
2226,경찰청 충청북도경찰청 괴산경찰서 칠성파출소,충청북도 괴산군 칠성면 도정로 53
2227,경찰청 충청북도경찰청 단양경찰서,충청북도 단양군 단양읍 중앙1로 3
2228,경찰청 충청북도경찰청 단양경찰서 가곡파출소,충청북도 단양군 가곡면 남한강로 530 
2229,경찰청 충청북도경찰청 단양경찰서 대강파출소,충청북도 단양군 대강면 대강로 68
2230,경찰청 충청북도경찰청 단양경찰서 매포파출소,충청북도 단양군 매포읍 평동로 114
