"시군구명","어린이집코드","어린이집명","어린이집유형","운영현황","우편번호","상세주소","전화번호","팩스번호","홈페이지주소","보육실수","보육실 면적","놀이터수","CCTV총설치수","보육교직원수","정원","현원","시설 위도(좌표값)","시설 경도(좌표값)","통학차량운영여부","인가일자","휴지시작일자","휴지종료일자","폐지일자","데이터기준일자","제공서비스","반수-만0세","반수-만1세","반수-만2세","반수-만3세","반수-만4세","반수-만5세","반수-영아혼합(만0~2세)","반수-유아혼합(만3~5세)","반수-특수장애","반수-총계","아동수-만0세","아동수-만1세","아동수-만2세","아동수-만3세","아동수-만4세","아동수-만5세","아동수-영아혼합(만0~2세)","아동수-유아혼합(만3~5세)","아동수-특수장애","아동수-총계","근속년수-1년미만","근속년수-1년이상~2년미만","근속년수-2년이상~4년미만","근속년수-4년이상~6년미만","근속년수-6년이상","교직원현황-원장","교직원현황-보육교사","교직원현황-특수교사","교직원현황-치료교사","교직원현황-영양사","교직원현황-간호사","교직원현황-간호조무사","교직원현황-조리원","교직원현황-사무직원","교직원현황-총계","데이터수집일"
"동작구","11590000015","엔젤스어린이집","가정","폐지","06969","서울특별시 동작구 상도로41라길 27 (상도동)","02-826-8804","02-814-9182","","3","69","0","5","0","20","0","37.50413341797949","126.95116068716996","미운영","2001-02-06","","","2018-03-01","2022-10-26","일반","1","1","1","0","0","0","3","0","0","6","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 09:19:45.0"
"송파구","11710000007","솔이어린이집","국공립","정상","05778","서울특별시 송파구 양산로2길 44 거여아파트3단지내","02-400-6753","02-400-6754","http://www.sorikids.net","4","112","1","7","14","38","35","37.48967689","127.1473368","미운영","2001-02-06","","","","2022-10-26","영아전담야간연장","3","3","2","0","0","0","0","0","0","8","6","15","14","0","0","0","0","0","0","35","46","0","18","9","27","1","11","0","0","0","0","0","1","0","14","2022-10-26 22:05:26.0"
"강서구","11500000126","새자연어린이집","민간","정상","07513","서울특별시 강서구 방화대로47가길 22 삼익아파트 내 유치원동 (방화동)","02-2666-6467","","","5","223","1","7","11","72","33","37.57689489","126.8145653","운영","2001-02-05","","","","2022-10-26","일반","0","2","2","1","0","1","1","1","0","8","0","5","14","7","0","0","1","6","0","33","63","13","25","0","0","1","8","0","0","0","0","0","1","0","11","2022-10-26 22:04:07.0"
"성북구","11290000004","둥지","가정","폐지","02793","서울특별시 성북구 월곡로18나길 7 도일빌라 102호 (하월곡동)","02-943-9960","02-943-9960","","2","33","0","0","0","11","0","37.60130586","127.042709","미운영","2001-02-05","","","2014-05-31","2022-10-26","일반","1","0","0","0","0","0","3","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:02:46.0"
"동대문구","11230000227","꿈쟁이어린이집","가정","정상","02423","서울특별시 동대문구 한천로58길 47 102동 102호(이문동 쌍용아파트)","02-964-8213","02-964-8213","club.cyworld.com/jmn8213","3","75","0","4","7","20","20","37.59999669","127.0684984","미운영","2001-02-03","","","","2022-06-15","일반","1","2","1","0","0","0","3","0","0","7","3","5","7","0","0","0","5","0","0","20","33","17","17","0","33","1","5","0","0","0","0","0","0","0","7","2022-06-15 09:29:55.0"
"노원구","11350000433","솔바람어린이집","가정","폐지","01703","서울특별시 노원구 노원로 428 209동 104호(상계동 상계중앙하이츠2차)","02-933-3601","","","3","36","0","4","0","19","0","37.65333693","127.0687244","미운영","2001-02-02","","","2019-02-28","2022-10-26","일반","0","3","1","0","0","0","3","0","0","7","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:03:16.0"
"성북구","11290000130","청아어린이집","민간","정상","02701","서울특별시 성북구 보국문로30길 15 대우아파트 102동 103 104호 (정릉동)","02-919-5752","02-6224-5752","","9","138","4","9","6","32","11","37.61787721015678","127.00378136881457","미운영","2001-02-02","","","","2022-10-26","야간연장","6","3","3","0","0","0","3","1","0","16","3","0","0","0","0","0","8","0","0","11","100","0","0","0","0","1","4","0","0","0","0","0","0","0","6","2022-10-26 22:02:46.0"
"강서구","11500000270","강산어린이집","가정","폐지","07751","서울특별시 강서구 강서로18나길 22 광산그린빌101호 (화곡동)","02-2604-2001","","","2","68","0","0","0","16","0","37.53505503","126.8469734","미운영","2001-02-02","","","2013-09-30","2022-10-26","일반","1","0","0","0","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:04:06.0"
"노원구","11350000604","베베슐레어린이집","가정","폐지","01669","서울특별시 노원구 동일로228길 23 1408동 101호(상계동 주공아파트)","02-952-5811","02-952-5811","mmohm@hanmail.net","4","60","1","5","0","20","0","37.669857","127.05875","미운영","2001-02-01","","","2021-02-22","2022-10-26","일반","2","1","2","0","0","0","3","0","0","8","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:03:16.0"
"마포구","11440000109","숲속나라어린이집","민간","폐지","121821","서울 마포구 망원1동 405-58","02-324-9131","02-324-0040","","0","0","0","0","0","39","0","","","","2001-02-01","","","2009-06-29","2022-10-26","일반야간연장","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:03:45.0"
"광진구","11215000171","예지원어린이집","민간","폐지","04902","서울특별시 광진구 답십리로82길 5 (중곡동)","02-466-9781","02-466-9781","","4","92","0","6","0","27","0","37.571152412463405","127.08293725755838","미운영","2001-01-31","","","2018-03-13","2022-10-26","일반","1","1","0","0","0","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:02:15.0"
"동대문구","11230000235","행복나라어린이집","가정","폐지","02423","서울특별시 동대문구 한천로58길 47 106동 102호(이문동 쌍용아파트)","02-968-2680","02-968-2680","","3","85","0","3","0","17","0","37.59999669","127.0684984","미운영","2001-01-30","","","2020-03-04","2022-06-15","일반","2","2","1","1","0","0","5","0","0","11","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-06-15 09:29:56.0"
"동작구","11590000053","대림어린이집","민간","폐지","06920","서울특별시 동작구 만양로 19 신동아리버파크아파트 단지내","02-3280-1467","02-3280-1468","","5","175","1","0","0","79","0","37.50624151","126.9422605","운영","2001-01-26","","","2013-02-28","2022-10-26","일반","0","0","1","2","0","0","0","2","0","5","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 09:19:45.0"
"노원구","11350000230","대림어린이집","민간","정상","01661","서울특별시 노원구 상계로 193-14 (상계대림아파트 관리동 1층)","02-932-6363","02-932-6363","","3","167","1","4","9","39","31","37.66288288","127.0743901","운영","2001-01-21","","","","2022-10-26","일반","0","0","3","1","0","0","1","1","0","6","0","0","14","12","0","0","5","0","0","31","33","0","17","17","33","1","6","0","0","0","0","0","1","0","9","2022-10-26 22:03:16.0"
"은평구","11380000109","키큰어린이집","가정","정상","03357","서울특별시 은평구 통일로 796 북한산힐스테이트7차아파트 106동 102호(불광동)","02-383-9907","","","4","57","0","5","7","19","19","37.61035041","126.9320316","미운영","2001-01-18","","","","2022-10-26","일반","2","2","1","0","0","0","3","0","0","8","6","6","7","0","0","0","0","0","0","19","43","0","29","0","29","1","6","0","0","0","0","0","0","0","7","2022-10-26 22:03:26.0"
"노원구","11350000270","현대아이들세상어린이집","가정","폐지","01901","서울특별시 노원구 석계로 49 105동 102호(월계동 현대아파트)","02-943-1565","","","4","85","0","4","0","20","0","37.61849455","127.0626447","미운영","2001-01-18","","","2019-03-01","2022-10-26","일반","1","1","1","0","0","0","8","0","0","11","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:03:17.0"
"강서구","11500000134","몬테소리동화나라어린이집","가정","정상","07605","서울특별시 강서구 방화대로 319 101동 102호(방화동 길성아파트)","02-2661-6335","02-2661-6336","http://daum.net/kiddongwha.com","4","60","0","6","9","20","20","37.56917151","126.8162001","미운영","2001-01-18","","","","2022-10-26","일반","3","2","1","0","0","0","2","0","0","8","7","7","6","0","0","0","0","0","0","20","38","25","0","13","25","1","7","0","0","0","0","0","0","0","9","2022-10-26 22:04:06.0"
"중랑구","11260000196","디즈니프리스쿨어린이집","가정","정상","02028","서울특별시 중랑구 신내로19길 42 608동 106호(신내동 신내대주아파트)","02-3421-9647","","","3","28","0","3","6","13","13","37.60754222","127.0939927","미운영","2001-01-12","","","","2022-10-26","일반","1","1","1","0","0","0","0","0","0","3","3","5","5","0","0","0","0","0","0","13","40","0","20","20","20","1","4","0","0","0","0","0","0","0","6","2022-10-26 22:02:35.0"
"도봉구","11320000180","도담Eng어린이집","가정","폐지","01388","서울특별시 도봉구 해등로 242-11 105동 104호(쌍문동 성원아파트)","070-4007-0889","","","3","53","0","4","0","19","0","37.65836567","127.0289557","미운영","2001-01-08","","","2017-03-22","2022-10-26","일반","1","2","1","0","0","0","4","0","0","8","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:03:05.0"
"도봉구","11320000175","즐거운어린이집","가정","폐지","01423","서울특별시 도봉구 덕릉로 371 101동 103호(창동 대우그린아파트)","02-998-2689","02-998-2689","cafe.daum.net/9982689","3","85","0","4","0","20","0","37.64633125","127.0497202","운영","2001-01-08","","","2018-02-28","2022-10-26","일반","0","0","2","0","0","0","4","0","0","6","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:03:06.0"
"서대문구","11410000200","성결어린이집","민간","폐지","120013","서울 서대문구 충정로3가 35","02-364-6104","02-364-6105","","5","252","1","0","0","87","0","","","","2001-01-05","","","2011-03-07","2022-10-26","일반","0","0","1","1","0","0","0","2","0","4","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:03:35.0"
"양천구","11470000099","살레시오특수방과후 어린이집","법인?단체등","폐지","07914","서울특별시 양천구 남부순환로54길 37 (신월동)","02-2692-7534","02-2692-7534","","2","327","1","0","0","60","0","37.53142412","126.8272342","미운영","2001-01-04","","","2013-02-28","2022-10-26","방과후 전담","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:03:56.0"
"영등포구","11560000101","해나라어린이집","민간","폐지","07443","서울특별시 영등포구 대림로7나길 1 서울시 영등포구 대림로 7나길 1","02-846-0730","02-846-0701","http://haenarakid.dum","3","72","0","4","0","27","0","37.48924133","126.9036942","미운영","2001-01-04","","","2018-09-04","2022-10-26","일반","0","2","2","0","0","0","0","2","0","6","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:04:36.0"
"동대문구","11230000121","솔솔어린이집","민간","폐지","02513","서울특별시 동대문구 장안벚꽃로5길 19 휘경현대베스트빌 관리동 2층 (휘경동)","02-2249-4924","02-2249-4924","","4","137","1","5","0","32","0","37.581594","127.074126","운영","2001-01-04","","","2018-04-01","2022-06-15","야간연장","2","2","2","2","0","0","2","2","0","12","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-06-15 09:29:56.0"
"노원구","11350000501","꿀벌아이어린이집","가정","폐지","01675","서울특별시 노원구 노원로 564 1013동 111호(상계동 상계주공10차)","02-3391-6902","02-3391-6902","","3","30","0","3","0","11","0","37.66165","127.05612","미운영","2001-01-04","","","2019-03-01","2022-10-26","일반","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:03:16.0"
"구로구","11530000201","아이나라어린이집","가정","정상","08288","서울특별시 구로구 새말로 93 107동 105호(구로동 신도림태영타운아파트)","070-8839-9985","","","3","85","0","4","8","20","20","37.506108","126.8886628","미운영","2001-01-03","","","","2022-10-26","일반","1","1","1","0","0","0","1","0","0","4","3","5","7","0","0","0","5","0","0","20","57","0","29","14","0","1","6","0","0","0","0","0","0","0","8","2022-10-26 22:04:16.0"
"노원구","11350000387","해뜨는무지개어린이집","가정","폐지","01737","서울특별시 노원구 한글비석로8길 41 603동 105호(중계동 주공6단지아파트)","02-952-3833","02-952-3833","http://cafe.daum.net/child-angel","2","59","0","0","0","10","0","37.648663","127.0776","미운영","2001-01-03","","","2014-07-21","2022-10-26","일반","1","0","0","0","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:03:17.0"
"용산구","11170000069","반석어린이집","민간","정상","04312","서울특별시 용산구 효창원로 178 (청파동3가)","02-719-9271","02-719-9271","http://cafe.daum.net/peternurser","3","110","0","3","7","32","22","37.54361561","126.9626628","운영","2001-01-02","","","","2022-10-26","일반","0","0","1","0","0","0","0","2","0","3","0","0","6","0","0","0","0","16","0","22","50","0","50","0","0","1","4","0","0","0","0","0","0","0","7","2022-10-26 22:01:54.0"
"노원구","11350000206","동광어린이집","민간","정상","01707","서울특별시 노원구 덕릉로 623-1","02-935-8268","02-3392-2752","","4","97","0","6","12","36","29","37.65302826","127.0733486","운영","2001-01-02","","","","2022-10-26","영아전담야간연장","1","3","1","0","0","0","2","0","0","7","3","5","7","0","0","0","6","0","0","21","40","10","20","20","10","1","10","0","0","0","0","0","1","0","12","2022-10-26 22:03:16.0"
"성동구","11200000076","뽀뽀뽀어린이집","민간","폐지","04774","서울특별시 성동구 성덕정길 45 (성수동1가)","02-467-8195","02-466-8195","","3","94","0","5","0","22","0","37.53863368","127.0486864","미운영","2001-01-02","","","2021-03-20","2022-10-26","야간연장","1","1","1","0","0","0","2","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:02:05.0"
"광진구","11215000200","라온어린이집","민간","정상","05046","서울특별시 광진구 아차산로63길 27 (구의동)","02-456-4365","02-456-4364","","3","98","0","4","8","30","20","37.54050677630951","127.09213653303777","미운영","2000-12-30","","","","2022-10-26","일반","1","2","0","0","0","0","1","0","0","4","3","5","0","0","0","0","3","0","0","11","71","14","14","0","0","1","6","0","0","0","0","0","0","0","8","2022-10-26 22:02:15.0"
"동작구","11590000206","오렌지어린이집","민간","폐지","07006","서울특별시 동작구 사당로27길 31 (사당동)","02-537-2208","02-534-0855","","5","212","1","6","0","57","0","37.48526571","126.9775251","운영","2000-12-29","","","2020-03-01","2022-10-26","일반","0","3","2","1","0","0","0","1","0","7","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 09:19:45.0"
"양천구","11470000010","구립 산들어린이집","국공립","정상","07941","서울특별시 양천구 신정중앙로2길 10-13 ()","02-2690-1393","02-2604-1393","","5","199","2","11","9","43","29","37.52685725","126.8507425","미운영","2000-12-29","","","","2022-10-26","장애아통합야간연장","1","1","1","1","0","0","0","1","1","6","2","4","7","6","0","0","0","10","0","29","43","0","29","14","14","1","7","0","0","0","0","0","1","0","9","2022-10-26 22:03:55.0"
