연번,지방청,경찰서,관서명,급지,구분,경찰_전화번호,경찰_주소
1792,경북청,봉화,석포,3,파출소,054-672-6112,경상북도 봉화군 석포면 석포로1길 6
1793,경북청,봉화,춘양,3,파출소,054-672-3112,경상북도 봉화군 춘양면 의양로 54
1794,경북청,봉화,소천,3,파출소,054-672-7112,경상북도 봉화군 소천면 소천로 1259
1795,경북청,봉화,명호,3,파출소,054-672-1112,경상북도 봉화군 명호면 노루목재길 24
1796,경북청,봉화,봉화,3,파출소,054-673-0112,경상북도 봉화군 봉화읍 봉화로 1077
1797,경북청,봉화,물야,3,파출소,054-672-2112,경상북도 봉화군 물야면 문수로 981 
1798,경북청,예천,예천,3,지구대,054-650-2301,경상북도 예천군 예천읍 충효로 198
1799,경북청,예천,용궁,3,파출소,054-650-2303,경상북도 예천군 용궁면 용궁로 92
1800,경북청,예천,풍양,3,파출소,054-650-2305,경상북도 예천군 풍양면 낙상1길 60-3
1801,경북청,예천,용문,3,파출소,054-650-2309,경상북도 예천군 용문면 용문경천로 1213 
1802,경북청,예천,호명,3,지구대,054-650-2306,경상북도 예천군 호명면 호명로 547번지
1803,경북청,예천,지보,3,파출소,054-650-2304,경상북도 예천군 지보면 지보로 151
1804,경북청,예천,감천,3,파출소,054-650-2308,경상북도 예천군 예천읍 충효로 1385
1805,경북청,예천,은풍,3,파출소,054-650-2311,경상북도 예천군 은풍면 은풍로 85 
1806,경북청,성주,벽진,3,파출소,054-932-7112,경상북도 성주군 벽진면 벽봉로 17
1807,경북청,성주,수륜,3,파출소,054-932-3112,경상북도 성주군 수륜면 참별로 917
1808,경북청,성주,가천,3,파출소,054-932-4112,경상북도 성주군 가천면 가천로 73
1809,경북청,성주,초전,3,파출소,054-932-8112,경상북도 성주군 초전면 대장길 111
1810,경북청,성주,선남,3,파출소,054-932-1112,경상북도 성주군 선남면 관화길 90
1811,경북청,성주,용암,3,파출소,054-932-2112,경상북도 성주군 용암면 운용로 1025
1812,경북청,성주,중부,3,지구대,054-932-0112,경상북도 성주군 성주읍 성밖숲길 151
1813,경북청,청송,진보,3,파출소,054-874-2112,경상북도 청송군 진보면 진보로 129 진보파출소
1814,경북청,청송,주왕산,3,파출소,054-873-2112,경상북도 청송군 주왕산면 이전앞길 5
1815,경북청,청송,현동,3,파출소,054-872-8112,경상북도 청송군 현동면 청송로 2667
1816,경북청,청송,안덕,3,파출소,054-872-0112,경상북도 청송군 안덕면 안덕로 95
1817,경북청,청송,현서,3,파출소,054-872-5112,경상북도 청송군 현서면 구산동로 43
1818,경북청,청송,청송,3,파출소,054-872-9112,경상북도 청송군 청송읍 금월로 273
1819,경북청,청송,부남,3,파출소,054-872-4112,경상북도 청송군 부남면 대전로 127
1820,경북청,영양,입암,3,파출소,054-682-4112,경상북도 영양군 입암면 입암로 72
1821,경북청,영양,석보,3,파출소,054-682-5112,경상북도 영양군 석보면 원리길 15
1822,경북청,영양,수비,3,파출소,054-682-7112,경상북도 영양군 수비면 한티로 459 
1823,경북청,영양,청기,3,파출소,054-682-8112,경상북도 영양군 청기면 청기1길 9-6
1824,경북청,영양,영양,3,파출소,054-683-3112,경상북도 영양군 영양읍 동서대로 29
1825,경북청,군위,부계,3,파출소,054-380-0314,경상북도 군위군 부계면 창평길 29 
1826,경북청,군위,의흥,3,파출소,054-380-0317,경상북도 군위군 의흥면 읍내6길 7
1827,경북청,군위,중앙,3,파출소,054-380-0311,경상북도 군위군 군위읍 중앙길 73
1828,경북청,군위,효령,3,파출소,054-380-0313,경상북도 군위군 효령면 치산효령로 2383
1829,경북청,고령,성산,3,파출소,054-954-4112,경상북도 고령군 성산면 성산로 954
1830,경북청,고령,다산,3,파출소,054-955-6112,경상북도 고령군 다산면 평리1길 15-1
1831,경북청,고령,대가야,3,지구대,054-954-0112,경상북도 고령군 대가야읍 시장길 1길 5
1832,경북청,고령,쌍림,3,파출소,054-955-0223,경상북도 고령군 대가야읍 대가야로 610
1833,경북청,울릉,저동,3,파출소,054-791-1112,경상북도 울릉군 울릉읍 봉래2길 30-2 저동파출소
1834,경북청,울릉,도동,3,파출소,054-791-1124,경상북도 울릉군 울릉읍 도동4길 4번지 도동파출소
1835,경북청,울릉,서면,3,파출소,054-791-5112,경상북도 울릉군 서면 남양4길 37
1836,경북청,울릉,북면,3,파출소,054-791-6112,경상북도 울릉군 북면 천부1길 20
1837,경남청,창원중부,신월,1,지구대,055-285-0112,경상남도 창원시 성산구  신사로45번길 35
1838,경남청,창원중부,가음정,1,지구대,055-282-1209,경상남도 창원시 성산구  원이대로863번길 22 
1839,경남청,창원중부,중앙,1,파출소,055-283-0113,경상남도 창원시 성산구  원이대로566번길 27-19
1840,경남청,창원중부,반송,1,파출소,055-282-0112,경상남도 창원시 성산구  원이대로473번길 17
1841,경남청,창원중부,사파,1,파출소,055-263-1142,경상남도 창원시 성산구  대암로 113 
1842,경남청,창원중부,신촌,1,파출소,055-286-0112,경상남도 창원시 성산구  봉양로 408
1843,경남청,창원서부,명곡,1,지구대,055-288-0112,경상남도 창원시 의창구 원이대로261번길 16-19
1844,경남청,창원서부,의창,1,파출소,055-291-1112,경상남도 창원시 의창구 의창대로266번길 11
1845,경남청,창원서부,팔용,1,파출소,055-273-1212,경상남도 창원시 의창구 창원대로397번길 30
1846,경남청,창원서부,동읍,1,파출소,055-291-3112,경상남도 창원시 의창구 동읍 의창대로 902
1847,경남청,창원서부,북면,1,파출소,055-298-0112,경상남도 창원시 의창구 천주로 1127
1848,경남청,창원서부,대산,1,파출소,055-291-4112,경상남도 창원시 의창구 대산면 진산대로 415
1849,경남청,마산중부,신마산,1,지구대,055-240-2101,경상남도 창원시 마산합포구  문화남5길 52
1850,경남청,마산중부,완월,1,파출소,055-240-2102,경상남도 창원시 마산합포구 중앙남11길 12
1851,경남청,마산중부,남성,1,파출소,055-240-2103,경상남도 창원시 마산합포구  3·15대로 295
1852,경남청,마산중부,오동,1,파출소,055-240-2104,경상남도 창원시 마산합포구  천하장사로 111
1853,경남청,마산중부,교방,1,파출소,055-240-2105,경상남도 창원시 마산합포구 교방서1길 40
1854,경남청,마산중부,구산,1,파출소,055-240-2106,경상남도 창원시 마산합포구 구산면 구산로562
1855,경남청,마산중부,진동,1,파출소,055-240-2107,경상남도 창원시 마산합포구 진동면 삼진의거대로 661 
1856,경남청,마산중부,진전,1,파출소,055-240-2108,경상남도 창원시 마산합포구 진전면 대실로 156
1857,경남청,마산동부,합성,1,지구대,055-296-0112,경상남도 창원시 마산회원구  합성남8길 21
1858,경남청,마산동부,양덕,1,지구대,055-293-0112,경상남도 창원시 마산회원구  양덕동2길 6 양덕파출소
1859,경남청,마산동부,석전,1,파출소,055-255-0112,경상남도 창원시 마산회원구  석전동6길 20
1860,경남청,마산동부,산호,1,파출소,055-241-0112,경상남도 창원시 마산합포구  산호북15길 1
1861,경남청,마산동부,회원,1,파출소,055-252-0112,경상남도 창원시 마산회원구 회원남25길 73
1862,경남청,마산동부,삼계,1,파출소,055-231-0112,경상남도 창원시 마산회원구 내서읍 삼계로 32 (삼계파출소)
1863,경남청,마산동부,중리,1,파출소,055-232-0112,경상남도 창원시 마산회원구 내서읍 호원로164
1864,경남청,진주,비봉,1,지구대,055-743-0112,경상남도 진주시  비봉로33번길 2 
1865,경남청,진주,상대,1,지구대,055-754-0113,경상남도 진주시  동진로 263
1866,경남청,진주,남강,1,지구대,055-747-0113,경상남도 진주시  창렬로7번길 14
1867,경남청,진주,진양호,1,지구대,055-747-0112,경상남도 진주시  평거로 42
1868,경남청,진주,하대,1,지구대,055-753-0112,경상남도 진주시  대신로 323-6
1869,경남청,진주,개양,1,파출소,055-759-9227,경상남도 진주시  진주대로 560
1870,경남청,진주,충무공,1,파출소,055-752-5112,경상남도 진주시 충무공동 충의로 149
1871,경남청,진주,문산,1,파출소,055-761-5112,경상남도 진주시 문산읍 동부로587번길 1
1872,경남청,진주,금산,1,파출소,055-761-2112,경상남도 진주시 금산면 금산로 111
1873,경남청,진주,일반성,1,파출소,055-754-6112,경상남도 진주시 일반성면 창촌길 27-1
1874,경남청,진주,지수,1,파출소,055-754-5112,경상남도 진주시 지수면 지수로 492
1875,경남청,진주,수곡,1,파출소,055-754-4512,경상남도 진주시 수곡면 곤수로 903
1876,경남청,진주,대곡,1,파출소,055-744-0112,경상남도 진주시 대곡면 진의로 1065 
1877,경남청,김해중부,연지,1,지구대,055-323-1112,경상남도 김해시 내외중앙로 118
1878,경남청,김해중부,신어,1,지구대,055-332-3112,김해시 삼안로217번길 32
1879,경남청,김해중부,왕릉,1,지구대,055-336-2109,경상남도 김해시 해반천로168번길 8
1880,경남청,김해중부,중앙,1,지구대,055-336-0112,경상남도 김해시 가락로 30 
1881,경남청,김해중부,상동,1,파출소,055-323-6112,경상남도 김해시 상동면 상동로 553
1882,경남청,김해중부,대동,1,파출소,055-335-6112,경상남도 김해시 대동면 대동로 595
1883,경남청,김해중부,생림,1,파출소,055-323-9112,경상남도 김해시 봉림로 21 
1884,경남청,김해서부,장유,1,지구대,055-312-0112,경상남도 김해시  계동로 102번길 19
1885,경남청,김해서부,율하,1,파출소,055-323-0112,경상남도 김해시 율하숲길 12
1886,경남청,김해서부,진영,1,파출소,055-342-0112,경상남도 김해시 진영읍 진영로 167
1887,경남청,김해서부,한림,1,파출소,055-342-6112,경상남도 김해시 한림면 한림로 449 한림파출소
1888,경남청,김해서부,진례,1,파출소,055-345-5112,경상남도 김해시 진례면 진례로 235
1889,경남청,김해서부,주촌,1,파출소,055-329-1112,경상남도 김해시 주촌면 서부로1638번길 주촌파출소
1890,경남청,김해서부,칠산,1,파출소,055-323-2112,경상남도 김해시  칠산로459번길 15
1891,경남청,양산,물금,1,지구대,055-382-0112,경상남도 양산시 물금읍 가촌로 61
1892,경남청,양산,증산,1,파출소,055-392-0114,경남상남도 양산시 물금읍 증산리 1747-1
1893,경남청,양산,덕계,1,파출소,055-365-0112,경상남도 양산시  덕계로 95
1894,경남청,양산,서창,1,파출소,055-367-0112,경상남도 양산시 삼호로 158
1895,경남청,양산,중앙,1,파출소,055-385-0112,경상남도 양산시 북안남5길 11-16
1896,경남청,양산,삼성,1,파출소,055-384-0112,경상남도 양산시  북정11길 4 
1897,경남청,양산,동면,1,파출소,055-389-0112,경상남도 양산시 동면 내송로 39 
1898,경남청,양산,상북,1,파출소,055-375-0112,경상남도 양산시 상북면 상북중앙로 394
1899,경남청,양산,하북,1,파출소,055-381-0112,경상남도 양산시 하북면 신평로 24
1900,경남청,양산,양주,1,파출소,055-388-0112,경상남도 양산시  양주로 34
1901,경남청,양산,소주,1,파출소,055-388-0113,경상남도 양산시 대평들 1길 9-17
1902,경남청,양산,평산,1,파출소,055-387-0112,경산남도 양산시 평산로 79
1903,경남청,거제,신현,1,지구대,055-636-0112,경상남도 거제시  고현천로 135
1904,경남청,거제,옥포,1,지구대,055-688-0112,경상남도 거제시  옥포로22길 21
1905,경남청,거제,장평,1,지구대,055-637-0112,경상남도 거제시  장평1로 154
1906,경남청,거제,장승포,1,지구대,055-682-0112,경상남도 거제시  장승로 109
1907,경남청,거제,아주,1,지구대,055-682-0113,경상남도 거제시  아주로 47
1908,경남청,거제,연초,1,파출소,055-635-0113,경상남도 거제시 연초면 거제대로 4275 
1909,경남청,거제,거제,1,파출소,055-633-0112,경상남도 거제시 남부면 거제남서로 3431 
1910,경남청,거제,동부,1,파출소,055-633-2112,경상남도 거제시 남부면 거제남서로 3118 
1911,경남청,거제,장목,1,파출소,055-635-0112,경상남도 거제시 장목면 거제북로 1165
1912,경남청,진해,덕산,1,지구대,055-549-8301,"경상남도 창원시 진해구  덕산로 36번길 9, 덕산지구대"
1913,경남청,진해,용원,1,지구대,055-549-8302,"경상남도 창원시 진해구  용원로41번길 12, 용원파출소"
1914,경남청,진해,충무,1,파출소,055-549-8303,"경상남도 창원시 진해구  벚꽃로 36, 충무파출소"
1915,경남청,진해,경화,1,파출소,055-549-8305,"경상남도 창원시 진해구  충장로 329, 경화파출소"
1916,경남청,진해,웅동,1,파출소,055-549-8304,"경상남도 창원시 진해구  웅동로57번가길 5, 웅동파출소"
1917,경남청,진해,자은,1,파출소,055-549-8306,"경상남도 창원시 진해구 장복대로 157, 자은파출소"
1918,경남청,통영,광도,2,지구대,055-642-3112,경상남도 통영시 광도면 죽림3로 25
1919,경남청,통영,북신,2,지구대,055-648-0112,경상남도 통영시  무전대로 40
1920,경남청,통영,미수,2,지구대,055-646-0112,경상남도 통영시  운하2길 17
1921,경남청,통영,중앙,2,지구대,055-649-3112,경상남도 통영시  중앙로 170
1922,경남청,통영,산양,2,파출소,055-642-1112,경상남도 통영시 산양읍 산양중앙로 1
1923,경남청,통영,욕지,2,파출소,055-642-5112,경상남도 통영시 욕지면 천왕로 29
1924,경남청,통영,한산,2,파출소,055-642-8112,경상남도 통영시 한산면 한산일주로 840-1
1925,경남청,통영,사량,2,파출소,055-642-6112,경상남도 통영시 사량면 진촌2길 17
1926,경남청,사천,삼천포,2,지구대,055-835-0112,경상남도 사천시  중앙로 89(동금동)
